name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,prtvtcat,prtvtdbe,prtvtdbg,prtvtgch,prtvtbcy,prtvtecz,prtvede1,prtvede2,prtvtddk,prtvtgee,prtvtees,prtvtdfi,prtvtdfr,prtvtcgb,prtvtahr,prtvtfhu,prtvtcie,prtvtcis,prtvtcit,prtvblt1,prtvblt2,prtvblt3,prtvtalv,prtvtme,prtvtgnl,prtvtbno,prtvtdpl,prtvtcpt,prtvtrs,prtvtcse,prtvtfsi,prtvtdsk,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtcldat,prtcldbe,prtcldbg,prtclgch,prtclbcy,prtclecz,prtclede,prtclddk,prtclgee,prtclfes,prtclefi,prtclffr,prtclcgb,prtclahr,prtclghu,prtcleie,prtclcis,prtcldit,prtclblt,prtclalv,prtclme,prtclfnl,prtclbno,prtclhpl,prtclept,prtclrs,prtclcse,prtclfsi,prtcldsk,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdncy,rlgdnade,rlgdnafi,rlgdngb,rlgdnhu,rlgdnie,rlgdnais,rlgdnlt,rlgdnlv,rlgdme,rlgdnnl,rlgdnno,rlgdnapl,rlgdnrs,rlgdnase,rlgdnask,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdecy,rlgdeade,rlgdeafi,rlgdegb,rlgdehu,rlgdeie,rlgdeais,rlgdelt,rlgdelv,rlgdeme,rlgdenl,rlgdeno,rlgdeapl,rlgders,rlgdease,rlgdeask,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipd,brncntr,cntbrthd,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntc,mocntr,mbrncntc,admdw,vteurmmb,vteumbgb,vteubcmb,evpdemp,pdempyr,lvpntyr,evlvptn,lvptnyr,evmar,maryr,bthcld,nbthcld,fcldbrn,ycldbyr,ngchld,ygcdbyr,ggchld,admge,ageadlt,agemage,ageoage,iaglptn,iagmr,iagpnt,iagrtr,tygledu,tyglvp,tygmr,tygpnt,tygrtr,tolvpnt,tochld,towkht,anvcld,alvgptn,acldnmr,aftjbyc,advcyc,plnftr,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,rshipa13,rshipa14,rshipa15,rshpsts,rshpsgb,lvgptnea,dvrcdeva,marsts,marstgb,maritalb,chldhhe,domicil,eisced,edulvlb,edlveat,edlvebe,edlvebg,edlvdch,edlvgcy,edlvdcz,edubde1,eduade2,eduade3,edlvddk,edlvdee,edlvges,edlvdfi,edlvdfr,educgb1,edubgb2,edagegb,edlvehr,edlvdhu,edlvdie,edlvdis,edlveit,edlvdlt,edlvdlv,edlvdme,edlvenl,edlvdno,edlvgpl,edlvdpt,edlvdrs,edlvdse,edlvesi,edlvdsk,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,mainact,mnactic,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,iincsrc,eiscedp,edulvlpb,edlvpeat,edlvpebe,edlvpebg,edlvpdch,edlvpgcy,edlvpdcz,edupbde1,edupade2,edupade3,edlvpddk,edlvpdee,edlvpfes,edlvpdfi,edlvpdfr,edupcgb1,edupbgb2,edagepgb,edlvpehr,edlvpdhu,edlvpdie,edlvpdis,edlvpeit,edlvpdlt,edlvpdlv,edlvpdme,edlvpenl,edlvpdno,edlvpfpl,edlvpdpt,edlvpdrs,edlvpdse,edlvpesi,edlvpdsk,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,mnactp,crpdwkp,isco08p,emprelp,wkhtotp,eiscedf,edulvlfb,edlvfeat,edlvfebe,edlvfebg,edlvfdch,edlvfgcy,edlvfdcz,edufbde1,edufade2,edufade3,edlvfddk,edlvfdee,edlvffes,edlvfdfi,edlvfdfr,edufcgb1,edufbgb2,edagefgb,edlvfehr,edlvfdhu,edlvfdie,edlvfdis,edlvfeit,edlvfdlt,edlvfdlv,edlvfdme,edlvfenl,edlvfdno,edlvffpl,edlvfdpt,edlvfdrs,edlvfdse,edlvfesi,edlvfdsk,emprf14,occf14b,eiscedm,edulvlmb,edlvmeat,edlvmebe,edlvmebg,edlvmdch,edlvmgcy,edlvmdcz,edumbde1,edumade2,edumade3,edlvmddk,edlvmdee,edlvmfes,edlvmdfi,edlvmdfr,edumcgb1,edumbgb2,edagemgb,edlvmehr,edlvmdhu,edlvmdie,edlvmdis,edlvmeit,edlvmdlt,edlvmdlv,edlvmdme,edlvmenl,edlvmdno,edlvmfpl,edlvmdpt,edlvmdrs,edlvmdse,edlvmesi,edlvmdsk,emprm14,occm14b,atncrse,anctry1,anctry2,region,regunit,frprtpl,gvintcz,poltran,ifredu,ifrjob,evfredu,evfrjob,fvgabc,infqbst,grspnum,grsplet,netinum,netilet,grspfr,netifr,frlgrsp,frlneti,occinfr,topinfr,btminfr,wltdffr,recskil,recexp,recknow,recimg,recgndr,sofrdst,sofrwrk,sofrpr,sofrprv,ppldsrv,jstprev,pcmpinj,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm,domain,prob,stratum,psu
ESS9e03_2,9,3.2,23.11.2023,36230,CH,1,0.9814042,0.4679037,0.45920265,30,4,10,6,6,4,2,2,2,2,3,8,7,8,7,8,5,5,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,9,9,7,6,7,7,2,1,5,2,0,2,3,3,8,7,1,9,5,5,3,2,1,2,3,10,8,1,2,,,280,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,3,,,2,1,1982,1982,1,1992,1,1992,1,2,1994,1996,0,6666,6,2,25,45,80,27,35,36,65,17,18,19,20,55,27,50,70,3,3,3,4,3,5,4,2,1,2,1,6,6,6,6,6,,,,,,,1960,58,1959,1994,1996,6666,6666,6666,6666,6666,,,,,,,1,2,2,66,66,66,66,66,,,,,,,6,,1,1,66,,4,6,3,7,720,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,1,1,0,0,0,9,9,2,1,2016,1,66666,1,3,2,66666,9,1,15,1,30,85,2,2330,2,2,6,6,3,1,10,1,9,7,720,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1120,2,50,7,720,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,520,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11102,555555,CH05,2,4,4,4,10,10,8,7,6,6,666666666,66,666666666,66,6,6,666666666,666666666,6,0,-3,3,4,3,3,2,2,4,2,1,5,8,4,8,4,3,2,4,1,5,5,2,2,2,1,2,2,2,5,3,1,1,1,2,3,24,10,2018,8,58,24,10,2018,10,28,79,,0.000420821,198,3376
ESS9e03_2,9,3.2,23.11.2023,36231,CH,1,1.0547209,0.4679037,0.4935078,60,3,6666,6,6,7,2,2,1,2,2,5,5,6,4,4,0,3,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,7,8,8,9,6,9,2,2,4,2,0,2,3,2,5,6,2,9,4,3,3,2,2,2,3,10,7,1,2,,,280,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,1,,,2,1,1979,1974,1,1978,1,1985,1,2,1987,1988,0,6666,6,1,25,40,70,40,40,30,64,0,20,20,20,888,26,35,0,4,5,3,2,4,5,2,2,1,6,6,6,6,6,6,6,,,,,,,1958,60,1954,6666,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,66,,,,,,,1,,1,2,66,,1,1,4,2,213,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,8,6,28,1,28,88,2,5151,2,2,6,6,3,1,5,1,1,4,312,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4311,1,42,1,113,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,1,113,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,11100,11101,CH02,2,4,4,2,10,9,10,9,1,2,777777777,77,777777777,77,0,0,666666666,666666666,0,2,-3,1,4,3,2,4,2,1,1,1,4,1,1,2,2,5,2,4,1,2,1,2,1,1,1,1,3,2,5,3,1,1,1,1,1,21,11,2018,13,30,21,11,2018,14,41,65,,0.000420821,196,4315
ESS9e03_2,9,3.2,23.11.2023,36240,CH,1,1.0175905,0.4679037,0.47613436,10,5,120,5,5,6,3,2,2,2,2,4,3,7,4,4,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,7,5,6,3,3,4,4,3,3,5,0,3,3,3,0,5,5,7,2,3,2,2,1,2,3,9,0,2,66,,,6666,,,,,,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,,,,,,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,FRE,000,2,1,6666,1,6666,1,,,2,1,1983,1984,1,1984,1,2001,2,66,6666,6666,66,6666,6,2,20,35,68,0,0,0,65,0,0,0,0,0,25,0,0,5,5,5,5,4,5,2,1,2,6,6,6,6,6,6,6,,,,,,,1966,52,1956,6666,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,66,,,,,,,1,,1,2,66,,1,1,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,5,9,9,45,1,65,33,4,3120,2,2,6,6,3,1,8,2,1,2,212,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,1,113,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,213,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,11100,555555,CH06,2,3,3,2,5,5,5,3,1,3,140000,66,888888888,88,0,0,666666666,666666666,0,0,0,0,4,4,1,1,1,3,2,3,5,3,4,4,3,5,4,4,4,3,4,3,3,4,3,4,3,6,4,2,4,3,4,4,4,10,11,2018,9,3,10,11,2018,10,4,51,,0.000420821,195,2935
ESS9e03_2,9,3.2,23.11.2023,36289,CH,1,1.0652087,0.4679037,0.49841508,5,5,480,6,3,5,4,2,1,2,1,5,5,8,5,5,1,1,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,6,88,8,5,5,5,4,5,2,1,5,4,7,2,2,8,3,6,7,7,6,2,2,2,2,3,2,10,6,1,1,,,110,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,IT,1,6666,6666,GSW,000,2,2,IT,2,IT,2,,,2,1,1994,1999,1,1999,1,1999,1,2,2003,2006,66,6666,6,1,0,70,90,26,30,30,111,16,20,20,20,0,25,40,60,3,4,4,4,2,10,3,2,2,1,6,6,6,6,6,6,,,,,,,1975,44,2003,2006,6666,6666,6666,6666,6666,6666,,,,,,,2,2,66,66,66,66,66,66,,,,,,,66,,2,2,1,,1,6,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,14,10,7,44,1,32,82,4,4310,2,2,6,6,3,1,2,2,1,66,6666,,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,1,113,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,113,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,1,11100,555555,CH04,2,8,8,8,9,6,7,7,1,2,4500,66,4000,66,-1,-1,4800,4300,1,4,-4,4,3,3,4,2,1,2,4,4,5,3,2,2,2,6,2,6,2,1,2,1,2,1,2,3,2,5,3,3,5,2,5,2,6,9,1,2019,9,58,9,1,2019,10,57,52,,0.000420821,197,3377
ESS9e03_2,9,3.2,23.11.2023,36315,CH,1,1.0547209,0.4679037,0.4935078,35,4,90,7,7,6,3,2,2,2,2,8,5,9,5,4,1,4,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,7,7,8,8,8,3,3,4,3,8,3,4,3,6,6,6,7,5,3,3,2,2,4,2,6,7,1,2,,,240,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,3,,,2,1,1979,1979,1,1985,1,1985,1,3,1979,1991,2,2011,6,1,0,35,60,0,25,26,111,30,111,17,17,111,0,0,0,8,8,3,4,3,3,2,2,1,6,6,6,6,6,6,6,,,,,,,1960,58,1955,6666,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,66,,,,,,,1,,2,2,66,,1,2,4,2,229,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,1,1,25,1,25,86,2,2359,2,2,6,6,3,1,6,2,1,2,229,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4412,1,42,2,229,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,229,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11100,555555,CH02,2,2,2,2,8,7,7,8,1,2,3300,66,3000,66,-1,-2,4000,4000,-2,8,2,2,2,1,3,1,3,3,2,2,4,2,3,3,2,5,3,3,2,2,2,2,3,3,2,1,2,4,5,3,2,2,1,1,3,14,11,2018,9,53,14,11,2018,11,11,39,,0.000420821,198,3077
ESS9e03_2,9,3.2,23.11.2023,36367,CH,1,1.0112634,0.4679037,0.4731739,30,5,240,8,5,3,1,4,3,4,4,6,8,8,6,5,0,4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,10,7,8,10,8,6,1,2,2,2,5,2,2,2,7,7,5,10,3,3,2,1,1,1,3,10,3,1,1,,,110,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,CZE,2,1,6666,1,6666,1,,,2,1,2000,2003,1,2003,1,2013,1,2,2013,2017,66,6666,6,1,18,45,70,20,27,30,65,22,17,22,22,60,25,45,65,4,4,3,3,3,1,4,1,2,1,1,6,6,6,6,6,,,,,,,1984,34,1982,2013,2017,6666,6666,6666,6666,6666,,,,,,,1,2,2,66,66,66,66,66,,,,,,,1,,1,2,66,,1,6,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,10,6,2,1,10,10,10,42,1,70,56,5,1410,2,2,6,6,3,2,6,1,2,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,1,11100,11102,CH01,2,4,4,3,5,10,10,8,1,2,9500,66,8000,66,0,0,666666666,666666666,0,2,-2,3,4,2,1,2,2,4,2,2,4,3,3,3,2,5,3,4,5,5,3,2,3,4,2,1,3,5,4,5,3,2,4,5,3,18,10,2018,17,15,18,10,2018,18,4,41,,0.000420821,200,3945
ESS9e03_2,9,3.2,23.11.2023,36373,CH,1,1.0547209,0.4679037,0.4935078,60,3,6666,7,7,8,2,3,1,3,2,7,7,8,8,7,7,7,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,9,9,8,7,8,8,2,2,4,4,6,2,3,3,6,6,6,9,5,2,3,2,2,2,2,8,7,1,2,,,280,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,1,,,2,1,1955,1955,1,1960,1,1960,1,2,1961,1966,4,1983,2,1,18,40,90,25,27,28,65,30,20,20,19,0,22,35,70,3,2,2,3,3,8,2,2,1,6,6,6,6,6,6,6,,,,,,,1936,82,1931,6666,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,66,,,,,,,1,,2,2,66,,1,1,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1999,2,6,6,1,2,66666,5,5,8,1,10,43,4,4000,2,2,6,6,3,4,3,1,4,5,520,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,213,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,11100,555555,CH02,2,3,3,3,9,9,8,6,2,2,666666666,66,888888888,3,6,0,666666666,666666666,0,0,-1,1,2,2,3,1,1,3,1,2,2,2,2,3,2,4,1,5,2,5,3,2,3,2,3,2,5,2,5,3,5,2,2,2,3,3,11,2018,12,53,3,11,2018,14,7,67,,0.000420821,196,4198
ESS9e03_2,9,3.2,23.11.2023,36734,CH,1,0.95766747,0.4679037,0.44809616,60,5,180,7,3,3,3,4,4,3,4,7,9,9,6,6,5,8,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,1,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,9,8,7,9,6,7,4,1,5,2,3,1,1,1,8,7,8,8,6,5,4,1,1,2,3,9,3,1,1,,,110,,,,,,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,,,,,,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,2,,,2,1,1997,2011,1,2013,2,6666,2,66,6666,6666,66,6666,6,2,18,40,65,25,30,35,70,20,22,25,25,50,35,45,70,3,4,4,3,3,3,2,1,2,6,6,6,6,6,6,6,,,,,,,1983,35,1981,6666,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,66,,,,,,,3,,6,2,6,,6,2,1,6,610,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,7,8,7,42,1,50,86,4,3313,2,2,6,6,2,1,10,1,1,5,520,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3432,1,42,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,212,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,1,11100,11102,CH01,2,4,4,3,10,9,7,6,1,3,143000,66,92000,66,0,1,666666666,120000,0,1,-2,3,4,4,2,2,1,5,1,2,4,2,1,2,2,2,3,2,3,2,2,2,5,1,2,1,1,3,2,3,2,1,1,2,1,13,9,2018,19,15,13,9,2018,20,33,68,,0.000420821,198,3027
ESS9e03_2,9,3.2,23.11.2023,36755,CH,1,0.9262219,0.4679037,0.43338266,50,5,40,6,8,8,2,3,3,3,2,7,7,8,6,6,88,6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,8,7,8,8,9,2,2,5,2,2,2,2,2,7,6,6,8,4,5,2,2,2,2,3,9,7,2,66,,,6666,,,,,,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,,,,,,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,3,,,2,1,1979,1980,1,1992,1,1992,1,3,1993,1996,0,6666,6,2,23,50,75,0,0,30,65,20,888,18,888,55,30,45,65,4,5,5,4,3,3,5,1,2,1,2,1,6,6,6,6,,,,,,,1962,56,1964,1993,1995,1996,6666,6666,6666,6666,,,,,,,1,2,2,2,66,66,66,66,,,,,,,1,,2,2,66,,1,6,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,8,3,35,1,35,47,4,6130,2,2,6,6,3,3,10,1,1,5,520,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,6130,3,70,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,5,520,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,11101,555555,CH01,2,4,4,3,8,6,8,8,1,2,5400,66,4700,66,0,0,666666666,666666666,-1,0,-3,-1,4,2,1,2,1,3,3,1,5,3,3,4,3,4,2,5,4,5,4,3,3,3,3,2,4,3,5,4,5,3,3,3,4,5,9,2018,15,37,5,9,2018,17,17,89,,0.000420821,197,3746
ESS9e03_2,9,3.2,23.11.2023,36842,CH,1,0.87253267,0.4679037,0.40826127,90,5,720,2,8,4,2,3,3,3,2,4,8,8,2,2,0,2,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,6,77,5,7,6,7,88,7,2,2,5,3,5,2,2,2,7,3,6,4,4,2,2,2,2,2,3,5,3,2,66,,,6666,,,,,,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,,,,,,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6666,1,6666,6666,GSW,000,2,1,6666,1,6666,2,,,55,1,1983,1987,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,0,888,80,0,0,0,0,16,17,18,18,888,0,888,0,4,4,4,3,3,9,1,1,6,6,6,6,6,6,6,6,,,,,,,1966,52,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,66,66,66,66,66,66,66,66,,,,,,,66,,2,2,6,,6,2,4,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,6,0,42,1,42,61,4,4300,2,2,6,6,3,1,5,1,66,66,6666,,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,88,8888,,,,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11100,11101,CH05,2,3,3,2,7,4,5,5,1,2,7000,66,6400,66,0,-1,666666666,7400,-1,1,-2,3,3,2,3,3,2,2,2,2,4,4,5,4,2,4,3,3,4,5,4,3,2,2,2,3,3,3,5,2,3,2,3,5,4,25,9,2018,13,6,25,9,2018,13,58,46,,0.000420821,199,3218
